fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	lambda_l1	lambda_l2	max_depth	min_gain_to_split	bagging_fraction	bagging_freq	scale_pos_weight	ganancia	iteracion
20220530 231151	binary	custom	TRUE	TRUE	FALSE	-100	31	725	TRUE	240007	0.197254054710987	0.662492005488214	4178	569	0.0395085348283222	95.995720824673	60.6313134276813	3	0.577362268197855	0.263270383278723	29	119.181104588925	-1741000	22
20220530 231257	binary	custom	TRUE	TRUE	FALSE	-100	31	1087	TRUE	240007	0.106870075004651	0.633114018993608	669	686	0.0362628626582995	92.6236552040791	43.20065658297	25	0.793069745380005	0.715521330028423	1	66.920155024324	5724000	23
20220530 231337	binary	custom	TRUE	TRUE	FALSE	-100	31	505	TRUE	240007	0.23160006736832	0.967205001126664	3972	743	0.040033511035209	51.8535542005945	55.4250884563468	11	0.83928192401072	0.960748012061231	16	125.135228459921	9374000	24
20220530 231438	binary	custom	TRUE	TRUE	FALSE	-100	31	660	TRUE	240007	0.159406767961627	0.364178579673171	1168	128	0.026182713488015	52.9099822282054	84.8427985984017	14	0.310163675128327	0.640478108912551	3	115.940391438983	7348000	25
20220530 231538	binary	custom	TRUE	TRUE	FALSE	-100	31	848	TRUE	240007	0.0671652842111265	0.899806992166365	3594	469	0.0304258164680909	64.7951748391885	4.77438007995564	30	0.681999780824602	0.788583807802449	27	230.386813353216	5437000	26
20220530 231608	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0160127745847664	0.472677464150668	3760	447	0.0212745318552657	12.1585416495994	51.7264236443831	12	0.826853473103256	0.7051589408026	29	151.444753888101	-5427000	27
20220530 231707	binary	custom	TRUE	TRUE	FALSE	-100	31	1015	TRUE	240007	0.277955195800023	0.534120124822948	7663	373	0.0429926883992771	78.3466236433014	91.6531342212693	9	0.277534383150244	0.438427470634148	7	59.4331244035293	3240000	28
20220530 231730	binary	custom	TRUE	TRUE	FALSE	-100	31	271	TRUE	240007	0.286675085092478	0.928253153249777	2754	976	0.0379887208418141	29.0652900526766	2.03455121809384	10	0.334221215433596	0.202086778726274	4	73.4046378695756	3497000	29
20220530 231736	binary	custom	TRUE	TRUE	FALSE	-100	31	90	TRUE	240007	0.179053481415613	0.994543623982463	2255	56	0.0470470388741685	72.3871695857573	82.7188271190001	22	0.621378663485909	0.0655251079636704	30	198.469011932782	-29697000	30
20220530 231740	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0995607185553914	0.390031366768138	5540	984	0.0312085926852079	79.6775051004564	74.3180062500566	29	0.905054365391455	0.0582781168389677	12	275.076650031484	0	31
20220530 231910	binary	custom	TRUE	TRUE	FALSE	-100	31	1177	TRUE	240007	0.137267005312557	0.448113200941589	4343	79	0.0250074440018782	40.0479871561402	75.5404464347521	27	0.213346969651563	0.654546531707941	28	281.553325677942	6872000	32
20220530 231955	binary	custom	TRUE	TRUE	FALSE	-100	31	531	TRUE	240007	0.262939322232802	0.611266412741194	4745	427	0.00834172607828805	22.1183565668374	8.01875088363886	20	0.00596992225230982	0.581704173285592	2	299.381412401482	4011000	33
20220530 232055	binary	custom	TRUE	TRUE	FALSE	-100	31	598	TRUE	240007	0.199341210786418	0.379110257071443	7823	956	0.0420642661626415	54.75649759998	11.5463175020219	23	0.379683760251889	0.922635621672574	10	140.064920436681	7764000	34
20220530 232105	binary	custom	TRUE	TRUE	FALSE	-100	31	297	TRUE	240007	0.275146081183969	0.723381197984175	7181	110	0.0142415657730857	85.6420450722605	33.7887171287245	6	0.0460306718644764	0.17839347148644	27	179.540231269113	-22671000	35
20220530 232441	binary	custom	TRUE	TRUE	FALSE	-100	31	3718	TRUE	240007	0.0843700831178285	0.207104878003399	6811	22	0.00923951918868827	95.3759034120594	25.5513800118933	4	0.725338227338701	0.61065595439868	5	234.164559202741	-11453000	36
20220530 232456	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0202204534435684	0.805040215037298	6103	703	0.0434898908640106	8.45280413098711	93.1170295691118	3	0.772417231084546	0.825250832208743	11	170.150653882868	-7132000	37
20220530 232506	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0402482841421928	0.453326698835008	902	632	0.0186790543987121	59.2648309083112	29.9861204238065	8	0.96351828322319	0.219116633806455	10	42.0355646788266	-2209000	38
20220530 232622	binary	custom	TRUE	TRUE	FALSE	-100	31	1740	TRUE	240007	0.167173301623164	0.942254194547422	4624	874	0.0107076256082413	82.843736167221	71.3270437079094	7	0.168100360616033	0.392359005195128	4	134.193155493709	1584000	39
20220530 232626	binary	custom	TRUE	TRUE	FALSE	-100	31	25	TRUE	240007	0.209482226358377	0.864858780463692	7164	847	0.0443303122242166	23.4924395612325	19.065796265689	15	0.880757365138076	0.11212642325457	25	24.1622443195001	-37130000	40
20220530 232717	binary	custom	TRUE	TRUE	FALSE	-100	31	473	TRUE	240007	0.252149243832634	0.573065286913576	3078	892	0.0167858839713719	77.0657250861404	93.9870415609524	28	0.521863700952963	0.980381822805308	22	91.6767185564115	5063000	41
20220530 232732	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0275260019356695	0.715237441771509	4147	181	0.048112102124853	69.4960894291095	16.2133740426119	5	0.244490364023174	0.800916033355558	20	210.152030867777	-15125000	42
20220530 232737	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0808316764768582	0.833611165305289	1810	922	0.0202644340094493	7.15924535907106	87.9017580091992	29	0.517884886498602	0.144764798436275	17	182.738286565389	-27888000	43
20220530 232823	binary	custom	TRUE	TRUE	FALSE	-100	31	467	TRUE	240007	0.0743897463457445	0.965578485478181	3431	1019	0.0281064397870472	5.56958228262374	3.11984982884799	19	0.0390785011647191	0.8890054741593	24	29.3944545358775	10597000	44
20220530 232833	binary	custom	TRUE	TRUE	FALSE	-100	31	10	TRUE	240007	0.0314530778017555	0.785589645721484	1130	70	0.0493668390810247	98.1690442868664	98.680728879602	25	0.10227175449351	0.276099300797796	5	18.1030631403667	12049000	45
20220530 232841	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0891838335656212	0.9104589176015	7447	297	0.0109694569151341	31.8106025326415	44.4864286885907	23	0.954743235328351	0.758171158008433	6	101.79874470175	-35892000	46
20220530 232848	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.162982678114107	0.225842742156237	6334	214	0.0154640753208999	57.4111711175647	66.9369329004743	2	0.06257323618532	0.909480918771199	28	5.42456386010468	357000	47
20220530 232912	binary	custom	TRUE	TRUE	FALSE	-100	31	469	TRUE	240007	0.294353832474784	0.41217987431058	1930	605	0.0412449368748639	48.37016036084	46.2217951799782	15	0.549168791529761	0.243681409978308	12	259.534661131139	6094000	48
20220530 232958	binary	custom	TRUE	TRUE	FALSE	-100	31	422	TRUE	240007	0.130303972839991	0.957690062792144	2379	714	0.0285249593259183	56.2173199822908	28.6831838591251	19	0.435829170766404	0.905827719344606	20	175.566327420439	7588000	49
20220530 233028	binary	custom	TRUE	TRUE	FALSE	-100	31	465	TRUE	240007	0.239720523226974	0.895424502781375	2174	382	0.0269922838407356	26.8028036908203	54.6038000793717	15	0.495701627457821	0.488579801932472	11	78.7743177402734	7889000	50
20220530 233049	binary	custom	TRUE	TRUE	FALSE	-100	31	133	TRUE	240007	0.231536787853101	0.394319907358879	106	395	0.0287629225349556	83.2776756336136	45.1557298383129	27	0.489006969012845	0.678134693784188	26	109.425542035427	6997000	51
20220530 233125	binary	custom	TRUE	TRUE	FALSE	-100	31	485	TRUE	240007	0.15914140335011	0.712459938070945	605	606	0.0259520113786334	83.5913299104872	67.4886546686602	9	0.0603275778179374	0.66412529812954	20	105.200745095922	7089000	52
20220530 233231	binary	custom	TRUE	TRUE	FALSE	-100	31	915	TRUE	240007	0.129329288602679	0.913730143516766	727	222	0.046014293238384	54.564044310397	46.2032460423995	17	0.341370591848683	0.277577116401648	1	120.281159242489	7942000	53
20220530 233302	binary	custom	TRUE	TRUE	FALSE	-100	31	192	TRUE	240007	0.130920159175829	0.496821386502753	588	704	0.0281648101876451	23.4146380509943	8.47424493460426	18	0.809240456362336	0.860760181578077	26	64.6929802645532	7556000	54
20220530 233332	binary	custom	TRUE	TRUE	FALSE	-100	31	383	TRUE	240007	0.214188906860626	0.620792142950629	3034	764	0.0222965969244691	7.89372934760185	41.0188645423176	21	0.311229674516245	0.526887811388399	1	170.640010191126	8078000	55
20220530 233422	binary	custom	TRUE	TRUE	FALSE	-100	31	415	TRUE	240007	0.11441855883118	0.38250838580607	4215	946	0.0340897863022523	22.1940991802351	19.9448550606728	18	0.692549889344819	0.93757027118681	19	97.6443078146112	7783000	56
20220530 233452	binary	custom	TRUE	TRUE	FALSE	-100	31	266	TRUE	240007	0.280558588297678	0.465722630126507	901	240	0.0218560116912468	4.03373235351671	61.0173135532478	13	0.249474509345656	0.553885801106342	20	90.6135472892506	7113000	57
20220530 233521	binary	custom	TRUE	TRUE	FALSE	-100	31	403	TRUE	240007	0.225586875050662	0.693063189012925	3590	996	0.034622160698072	46.7290856459515	34.4525987564311	28	0.19768206784073	0.883956757883548	21	23.1394559670918	7463000	58
20220530 233600	binary	custom	TRUE	TRUE	FALSE	-100	31	440	TRUE	240007	0.159248513453676	0.565710911505473	180	27	0.0261908662861624	64.6945593806053	12.2650624185556	4	0.166369452748013	0.679706729514175	20	201.407770309137	4513000	59
20220530 233612	binary	custom	TRUE	TRUE	FALSE	-100	31	15	TRUE	240007	0.0528603945292121	0.275313760452667	145	349	0.0271027124774666	97.4921639845884	84.7710498772489	11	0.13302374196545	0.69812418970032	21	4.71775007156042	11987000	60
20220530 233638	binary	custom	TRUE	TRUE	FALSE	-100	31	156	TRUE	240007	0.190112194468307	0.487308930772691	1873	581	0.0227844537031636	93.6072992576471	3.62967810361629	27	0.634733858538805	0.846663094769295	27	168.938976971696	6616000	61
20220530 233730	binary	custom	TRUE	TRUE	FALSE	-100	31	805	TRUE	240007	0.156402366863888	0.576170030475291	4043	357	0.0284979433404677	14.0716052145069	15.3477896788033	11	0.202712817356232	0.437453487530875	11	254.429723221831	5728000	62
20220530 233754	binary	custom	TRUE	TRUE	FALSE	-100	31	257	TRUE	240007	0.271767723793914	0.600341288914606	2033	319	0.0358402670994439	39.3001369178157	39.5325244739667	18	0.768393577967328	0.385828264996962	2	118.927116441047	6454000	63
20220530 233819	binary	custom	TRUE	TRUE	FALSE	-100	31	327	TRUE	240007	0.226142280663321	0.6636360833562	1618	828	0.0284290689451955	53.5597258522568	20.7487731492367	17	0.750000563094006	0.516003298383628	18	119.272735582062	7030000	64
20220530 233906	binary	custom	TRUE	TRUE	FALSE	-100	31	529	TRUE	240007	0.252672732103821	0.569984490187299	5208	714	0.01813941845683	24.3825863772431	12.8648227360742	15	0.414508681516667	0.490566707425663	23	97.5011905975685	6604000	65
20220530 233953	binary	custom	TRUE	TRUE	FALSE	-100	31	625	TRUE	240007	0.146565440419197	0.871776834633665	7305	975	0.0353715424085669	54.6047155067449	82.1366309893968	27	0.468313895549863	0.964045434462025	7	119.2213110295	3588000	66
20220530 234030	binary	custom	TRUE	TRUE	FALSE	-100	31	196	TRUE	240007	0.179090574390874	0.372000247292143	2188	964	0.0248387570229932	3.79919893090924	33.4315482422301	14	0.0704312274534436	0.884642420111784	12	186.256171917696	7616000	67
20220530 234037	binary	custom	TRUE	TRUE	FALSE	-100	31	44	TRUE	240007	0.120129153944768	0.855705682806806	155	669	0.0291328571752323	89.2679159534422	28.8003632040561	23	0.0485615996511647	0.732695135802187	30	2.3957551493849	11936000	68
20220530 234149	binary	custom	TRUE	TRUE	FALSE	-100	31	738	TRUE	240007	0.0723125896339772	0.384815106757107	65	795	0.0316016723433149	61.5974554451677	62.2016327061565	27	0.421147238375908	0.755100021045451	26	246.037731536926	4886000	69
20220530 234209	binary	custom	TRUE	TRUE	FALSE	-100	31	94	TRUE	240007	0.297118350332172	0.415688489848577	2088	771	0.0327240158907521	74.2704384567973	16.3734348427548	11	0.981869421728088	0.938378994457781	6	72.6008360303824	6250000	70
20220530 234242	binary	custom	TRUE	TRUE	FALSE	-100	31	549	TRUE	240007	0.246181289349247	0.317043907745333	92	233	0.0487978902100605	99.8653001788339	94.5334127789242	15	0.669377421037996	0.270707549346494	3	47.4092609672832	6338000	71
20220530 234250	binary	custom	TRUE	TRUE	FALSE	-100	31	3	TRUE	240007	0.155090860385632	0.575101421034946	1	229	0.0327085126088271	83.3141584176727	10.7709187265284	27	0.273249233930849	0.728975795415827	26	5.32072749925796	10599000	72
20220530 234322	binary	custom	TRUE	TRUE	FALSE	-100	31	12	TRUE	240007	0.0132260841840696	0.349570210296054	405	694	0.0242003019803305	99.8919688115964	54.3779962078258	4	0.01664794357108	0.713449303774993	27	13.2384449331442	11548000	73
20220530 234345	binary	custom	TRUE	TRUE	FALSE	-100	31	19	TRUE	240007	0.0253397118713886	0.343338491315711	1	435	0.0242678741361555	86.7597164956775	56.9221607883201	17	0.0206928886307941	0.701842634906672	13	5.65620968114784	12363000	74
20220530 234412	binary	custom	TRUE	TRUE	FALSE	-100	31	263	TRUE	240007	0.0383525748705454	0.320795307526579	300	353	0.0243935416962737	61.5418498311927	56.3612985592416	14	0.00774628321463185	0.67203895403455	25	0.886132068631128	8901000	75
20220530 234431	binary	custom	TRUE	TRUE	FALSE	-100	31	104	TRUE	240007	0.256266542596748	0.91562128864144	1936	488	0.0395805146108262	3.58133927655288	42.2012124579816	22	0.31402149227541	0.926044037172347	14	171.759721593117	6936000	76
20220530 234500	binary	custom	TRUE	TRUE	FALSE	-100	31	241	TRUE	240007	0.243633197996804	0.207362293733987	2832	516	0.0423399014691548	57.8032751431896	46.5529720569832	30	0.633404311446982	0.961558570859785	18	178.786289871272	7981000	77
20220530 234517	binary	custom	TRUE	TRUE	FALSE	-100	31	138	TRUE	240007	0.166301814118367	0.79796010855997	17	61	0.0240204567495946	70.0203108509734	23.7779562142289	24	0.754979258818902	0.873916013700915	15	62.26532575473	5086000	78
20220530 234541	binary	custom	TRUE	TRUE	FALSE	-100	31	18	TRUE	240007	0.0110045352561791	0.727866255086794	2759	44	0.0442196310572439	73.8798708544498	82.6298080122199	24	0.0441608029783328	0.326017998421972	4	25.2916848559574	11925000	79
20220530 234551	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0810316433788631	0.875857571031238	933	34	0.0400641573121854	88.3505137864104	85.6371806785172	19	0.167930839450832	0.342327363683915	3	276.197298816693	-19576000	80
20220530 234604	binary	custom	TRUE	TRUE	FALSE	-100	31	11	TRUE	240007	0.0294721181565269	0.578473545150927	2663	578	0.0463093435859118	20.4545277641681	59.8001967935564	23	0.495616342137997	0.302579144119285	6	15.9571615004226	11505000	81
20220530 234612	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0745572106876961	0.453783894403782	3361	83	0.0474560215464878	61.9959164236643	63.4730693828509	27	0.0888770804291609	0.292658985326605	6	0.621480728918173	0	82
20220530 234641	binary	custom	TRUE	TRUE	FALSE	-100	31	13	TRUE	240007	0.0105984927218257	0.526043200084986	1058	414	0.0493501848558246	67.5104325094844	49.4916166907164	17	0.191947654024787	0.274146913836563	9	37.9793665768256	12099000	83
20220530 234655	binary	custom	TRUE	TRUE	FALSE	-100	31	9	TRUE	240007	0.0582550701076023	0.519885911318478	445	688	0.026366909458194	94.6552633840349	31.1846072186189	20	0.400204139039495	0.829436962742848	20	4.39991450599923	12030000	84
20220530 234704	binary	custom	TRUE	TRUE	FALSE	-100	31	14	TRUE	240007	0.121874560308157	0.294296954204349	1043	435	0.0270466566941887	96.0559554007472	28.5785627896941	17	0.408605574169859	0.707435291155015	27	6.29492187231899	8582000	85
20220530 234809	binary	custom	TRUE	TRUE	FALSE	-100	31	1041	TRUE	240007	0.133722604437471	0.390370259057328	1577	527	0.0353529394904476	32.4802064375897	13.4165226979508	8	0.393742881194449	0.325139678577936	6	59.6866717724728	7441000	86
20220530 234838	binary	custom	TRUE	TRUE	FALSE	-100	31	297	TRUE	240007	0.0828497955642125	0.94426633122751	757	528	0.0293889395674269	81.8369724664498	64.8481706472412	21	0.0622717126413231	0.826290206983559	30	41.4861781052927	1585000	87
20220530 234911	binary	custom	TRUE	TRUE	FALSE	-100	31	300	TRUE	240007	0.240193592888326	0.492562337348753	4354	567	0.0360417498480983	25.475826245266	38.2007114779528	15	0.791061477279892	0.695546235715738	15	168.183648223982	8418000	88
20220530 234954	binary	custom	TRUE	TRUE	FALSE	-100	31	370	TRUE	240007	0.144949062931993	0.566572637599718	1867	868	0.0339254687174423	69.6667016491309	26.0646148514763	19	0.806709975832067	0.749043545220843	25	137.038899211559	6962000	89
20220530 235047	binary	custom	TRUE	TRUE	FALSE	-100	31	781	TRUE	240007	0.200170990148842	0.283280640346953	3399	306	0.025721422000009	27.1985135171499	57.8853954172189	25	0.51403793344961	0.57015779530727	23	213.891877791235	8628000	90
20220530 235154	binary	custom	TRUE	TRUE	FALSE	-100	31	504	TRUE	240007	0.0598361253504797	0.45165673377065	641	878	0.0212050718875609	89.32117756207	9.27399484916622	8	0.577451400037288	0.867890182334986	16	190.711129646309	-1132000	91
20220530 235231	binary	custom	TRUE	TRUE	FALSE	-100	31	385	TRUE	240007	0.201105218507099	0.645546587834495	2416	513	0.0378850267980318	71.7465256455421	60.674409450952	24	0.42433044633819	0.712877047352376	6	34.6748688901429	5684000	92
20220530 235304	binary	custom	TRUE	TRUE	FALSE	-100	31	286	TRUE	240007	0.254012878853435	0.341811295756285	792	588	0.0414411237070352	25.6120997747499	64.8558475046148	9	0.41658835368203	0.530059796022222	8	74.1428212290026	7368000	93
20220530 235329	binary	custom	TRUE	TRUE	FALSE	-100	31	151	TRUE	240007	0.133734774654995	0.436326162038322	667	608	0.0297582395585117	20.3149072779261	20.1619587145341	29	0.172105609116356	0.618685265363593	21	113.619974080543	7323000	94
20220530 235338	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0430624579930896	0.846037858580493	539	739	0.0274885687749558	98.2593333157797	24.3225486506946	18	0.210552963982249	0.713179021956064	18	0.915207802687988	0	95
20220530 235354	binary	custom	TRUE	TRUE	FALSE	-100	31	120	TRUE	240007	0.0270776996868867	0.364330080846431	2274	343	0.0469684194970112	54.6201746082722	47.7524049682671	15	0.130118513546278	0.265545689612173	7	3.87624970805064	12029000	96
20220530 235432	binary	custom	TRUE	TRUE	FALSE	-100	31	317	TRUE	240007	0.217907011454817	0.303214647228092	3602	577	0.0320075103070738	44.4633209418316	34.2809537797868	12	0.562688237210833	0.916387040109079	8	182.929336240467	7683000	97
20220530 235456	binary	custom	TRUE	TRUE	FALSE	-100	31	290	TRUE	240007	0.284295585251777	0.631260667652255	3570	680	0.0378642638474973	39.2257508743921	3.79085710038856	20	0.671221117284495	0.561829806757572	15	154.077558760541	4982000	98
20220530 235537	binary	custom	TRUE	TRUE	FALSE	-100	31	712	TRUE	240007	0.226973554295778	0.654629443871994	4478	330	0.0206340013765572	1.71530226842974	67.7947576866822	7	0.92275712027576	0.547903852187912	19	187.036844820387	8363000	99
20220530 235554	binary	custom	TRUE	TRUE	FALSE	-100	31	78	TRUE	240007	0.066318979617803	0.379958148088398	794	909	0.0307882900827184	26.6823065064416	0.164451755594675	30	0.231164765752486	0.894009818770086	24	0.641839025228743	7023000	100
20220530 235625	binary	custom	TRUE	TRUE	FALSE	-100	31	227	TRUE	240007	0.189495640366996	0.616860045851219	2523	814	0.0414947765019691	22.6180524875749	30.398590174288	10	0.383505347448255	0.946349010534963	21	90.2629041772102	9055000	101
20220530 235706	binary	custom	TRUE	TRUE	FALSE	-100	31	526	TRUE	240007	0.166624132603859	0.325276919281111	1057	544	0.0198497620300687	26.2551354521285	76.0648482083138	21	0.562422948081195	0.484597992069248	24	213.472913174254	7635000	102
20220530 235751	binary	custom	TRUE	TRUE	FALSE	-100	31	487	TRUE	240007	0.236239296807668	0.440282917450313	2610	441	0.0302976655333475	7.91528146836277	91.206268176893	19	0.172707634795279	0.632817701933353	19	90.9628907885748	8980000	103
20220530 235817	binary	custom	TRUE	TRUE	FALSE	-100	31	8	TRUE	240007	0.0151110661371434	0.507149970893513	883	92	0.0477620637195736	34.287136817703	90.6729481183019	25	0.797274352211892	0.275088947683193	2	50.7712940100564	11348000	104
20220530 235847	binary	custom	TRUE	TRUE	FALSE	-100	31	393	TRUE	240007	0.0218754427176286	0.523225998303971	1540	120	0.0237018666087448	91.5006693664308	56.6804640945554	19	0.198427225147513	0.34460798569873	2	1.43133354339158	1785000	105
20220530 235939	binary	custom	TRUE	TRUE	FALSE	-100	31	526	TRUE	240007	0.137423957261015	0.28758281515469	248	627	0.0281788847220465	42.0133492946558	55.469808427406	27	0.200973972192173	0.784822944026481	14	120.990841175361	7768000	106
20220531 000020	binary	custom	TRUE	TRUE	FALSE	-100	31	442	TRUE	240007	0.142386336247857	0.784134718807176	4063	960	0.0328411579666777	1.01874490873932	7.75617437064659	12	0.052043398406985	0.877779367184675	27	113.057943244928	9107000	107
20220531 000104	binary	custom	TRUE	TRUE	FALSE	-100	31	601	TRUE	240007	0.210053432239086	0.811249420175253	2085	496	0.0457665148086074	24.864651195163	20.4677972281805	6	0.567539243487019	0.2860999499436	1	29.6188355012605	8372000	108
20220531 000155	binary	custom	TRUE	TRUE	FALSE	-100	31	323	TRUE	240007	0.230744657405932	0.558514315329248	2514	564	0.0421614987326354	14.5922363657165	82.5462703973103	6	0.971175367160917	0.855331626581711	14	186.436605022381	8093000	109
20220531 000219	binary	custom	TRUE	TRUE	FALSE	-100	31	180	TRUE	240007	0.194083436714577	0.783117925701967	1473	641	0.0199653141792417	10.1873349787641	5.3504934607023	28	0.377965461739459	0.727751660837079	30	231.362366461082	7669000	110
20220531 000227	binary	custom	TRUE	TRUE	FALSE	-100	31	34	TRUE	240007	0.149098904597234	0.811591688082548	2734	1020	0.0175560434186997	15.2015142853966	21.9794937134077	10	0.970880763035223	0.942379539923137	16	0.433097284682443	8074000	111
