fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	lambda_l1	lambda_l2	max_depth	min_gain_to_split	bagging_fraction	bagging_freq	scale_pos_weight	ganancia	iteracion
20220530 043753	binary	custom	TRUE	TRUE	FALSE	-100	31	813	TRUE	240007	0.170827364835052	0.496617413243372	5265	944	0.0458771148324775	27.1037890039318	90.853169501774	5	0.202543296517923	0.974219479714508	21	208.33630144633	9166000	111
20220530 043834	binary	custom	TRUE	TRUE	FALSE	-100	31	541	TRUE	240007	0.260796221019036	0.842544816541207	4448	919	0.0486392796636051	38.2226781876005	99.1944985407501	5	0.0884524043978073	0.957874806635515	14	299.821303821925	9164000	112
20220530 044009	binary	custom	TRUE	TRUE	FALSE	-100	31	963	TRUE	240007	0.19430813907276	0.9833154546254	4793	982	0.0231677027530406	54.591923742147	84.2701709284762	14	0.827857882516485	0.95624358864584	2	299.701501425904	9720000	113
20220530 044059	binary	custom	TRUE	TRUE	FALSE	-100	31	478	TRUE	240007	0.119397379316913	0.86042583573844	1498	985	0.0497232065216192	40.5603579325875	79.9326798250005	16	0.452523202611866	0.984943918704486	4	250.778975575741	9488000	114
20220530 044236	binary	custom	TRUE	TRUE	FALSE	-100	31	1269	TRUE	240007	0.0668051627468367	0.667836956697249	5388	922	0.0497532833224786	33.2610121817639	85.1148265919367	24	0.26434933362373	0.988931100369493	11	291.698813717739	8091000	115
20220530 044314	binary	custom	TRUE	TRUE	FALSE	-100	31	281	TRUE	240007	0.208850960913801	0.367653313519699	2818	977	0.0497882661469009	75.8448459337781	99.9487645318722	13	0.727558306899536	0.941477270219803	6	253.680270740357	7791000	116
20220530 044357	binary	custom	TRUE	TRUE	FALSE	-100	31	408	TRUE	240007	0.235503307498809	0.953233937989651	4491	925	0.0484297373707971	35.9443246778618	99.6803227033614	9	0.0817552957708428	0.900290440390007	4	285.929564899039	8978000	117
20220530 044452	binary	custom	TRUE	TRUE	FALSE	-100	31	528	TRUE	240007	0.235986856728584	0.884668916708556	4871	865	0.017001721796643	27.2697957829501	10.3158135481622	15	0.805265963583341	0.82080327782143	2	246.851243072425	5939000	118
20220530 044516	binary	custom	TRUE	TRUE	FALSE	-100	31	516	TRUE	240007	0.297572505450106	0.69418329248469	5456	897	0.0492279836940128	64.9336151057518	13.2550002706318	25	0.380363578922266	0.417034112883732	29	49.5876947863098	6584000	119
20220530 044559	binary	custom	TRUE	TRUE	FALSE	-100	31	457	TRUE	240007	0.239671197146662	0.784700311441248	6339	921	0.0392771978339143	29.5345221381822	64.2936787866756	6	0.0562151078593936	0.983173726320417	4	297.133121065908	7781000	120
20220530 044619	binary	custom	TRUE	TRUE	FALSE	-100	31	104	TRUE	240007	0.206568207510862	0.66963660855036	250	928	0.0498799960462732	39.5318358849472	49.3173237082215	16	0.00592354032481504	0.662393897823349	25	134.385226680032	6247000	121
20220530 044713	binary	custom	TRUE	TRUE	FALSE	-100	31	433	TRUE	240007	0.176876404726576	0.54336519705135	1580	662	0.0344547331921352	36.7891266488834	97.9262798505087	21	0.122160514072564	0.952643616936738	1	293.47136514639	8956000	122
20220530 044832	binary	custom	TRUE	TRUE	FALSE	-100	31	888	TRUE	240007	0.0993736215037996	0.272197395656597	1929	788	0.0495713037758032	34.8481434318941	98.8936834524307	5	0.163547629248906	0.901231369051331	20	245.63925432639	8750000	123
20220530 044919	binary	custom	TRUE	TRUE	FALSE	-100	31	539	TRUE	240007	0.289149874650912	0.668736338488916	3785	1021	0.039335318013707	15.7448313341757	54.6682849351779	13	0.121676924450204	0.89894578996094	18	298.762591502533	7245000	124
20220530 045017	binary	custom	TRUE	TRUE	FALSE	-100	31	541	TRUE	240007	0.145217382067904	0.98888171183478	1087	484	0.0407346536401005	73.8085778330361	90.0728149790915	17	0.963962156347412	0.97111387350224	2	280.888333594064	7500000	125
20220530 045055	binary	custom	TRUE	TRUE	FALSE	-100	31	321	TRUE	240007	0.189568231461976	0.905649235565927	1019	961	0.0202600177984879	14.1035363665901	94.3861241255933	9	0.0530692097023071	0.978315507206738	25	162.081421006857	9285000	126
20220530 045104	binary	custom	TRUE	TRUE	FALSE	-100	31	12	TRUE	240007	0.232338351283406	0.200912647810228	3528	37	0.0407240209688962	71.1848986082902	21.4769354132577	22	0.00199640541020141	0.580398318142179	12	16.568106413177	2562000	127
20220530 045137	binary	custom	TRUE	TRUE	FALSE	-100	31	280	TRUE	240007	0.266958919974658	0.492108836553529	1236	239	0.0353679349692472	25.6591183269061	87.9027814447168	16	0.85197918959464	0.62681755687097	26	278.377437456494	7627000	128
20220530 045218	binary	custom	TRUE	TRUE	FALSE	-100	31	528	TRUE	240007	0.139818696099624	0.500073842823396	1936	301	0.0429618550332192	74.1086784973117	28.8739939531105	15	0.0649210970176444	0.443720382465268	27	89.9690061802525	6763000	129
20220530 045419	binary	custom	TRUE	TRUE	FALSE	-100	31	1713	TRUE	240007	0.0414701708576487	0.212755607153619	1316	324	0.0455506280122584	25.6660014108588	4.46494228206909	11	0.197778763252498	0.602142958363329	24	116.054256174052	9450000	130
20220530 045435	binary	custom	TRUE	TRUE	FALSE	-100	31	309	TRUE	240007	0.0399329621677882	0.776187573232359	6314	845	0.0407090505130079	91.5001403547217	2.24503390665026	19	0.0226233502171637	0.37619398694257	14	3.21605518587155	11483000	131
20220530 045505	binary	custom	TRUE	TRUE	FALSE	-100	31	587	TRUE	240007	0.272675835031838	0.913395195231604	3429	452	0.0373540576706677	97.7549180123545	60.5162443709256	21	0.0133903769745248	0.374577997595479	13	172.966242913589	6993000	132
20220530 045540	binary	custom	TRUE	TRUE	FALSE	-100	31	302	TRUE	240007	0.147133795130049	0.381163122226235	981	504	0.0233283100309651	34.7442380812921	19.7917754549166	17	0.0159373456233452	0.618906048868332	25	242.732532766532	6886000	133
20220530 045550	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0783423333917992	0.402027433374415	6134	361	0.0492758635816536	63.4810520472137	27.6943938824078	12	0.161308265330798	0.397434054193407	14	60.039168325558	-6293000	134
20220530 045620	binary	custom	TRUE	TRUE	FALSE	-100	31	425	TRUE	240007	0.176620567467168	0.939451089900724	3594	300	0.0270718899968312	44.6388992999363	16.7503059251427	23	0.41276581750663	0.664109510812418	1	120.281937802589	8039000	135
20220530 045638	binary	custom	TRUE	TRUE	FALSE	-100	31	224	TRUE	240007	0.227788443773446	0.834724101517885	2592	775	0.0409720643648652	2.77999252335906	12.2548529916614	9	0.327339470655563	0.440333154627155	28	109.396004592763	7763000	136
20220530 045743	binary	custom	TRUE	TRUE	FALSE	-100	31	1079	TRUE	240007	0.0528182353384465	0.881758985760515	824	722	0.0353712058130541	35.4487360931967	0.943534627971068	20	0.325626658828391	0.381924838232007	13	63.2561339136531	7976000	137
20220530 045808	binary	custom	TRUE	TRUE	FALSE	-100	31	205	TRUE	240007	0.213125000211663	0.558583665028625	1094	406	0.0434092705909034	23.3861930374916	52.7165648894322	14	0.841358978684957	0.553419556678637	26	63.8329833522531	7418000	138
20220530 045857	binary	custom	TRUE	TRUE	FALSE	-100	31	750	TRUE	240007	0.216918120517617	0.922574890021981	7333	61	0.0498892419797607	42.7034146606139	62.8845125945473	19	0.00026198915396341	0.848275663871108	20	39.1144590783074	8120000	139
20220530 045928	binary	custom	TRUE	TRUE	FALSE	-100	31	244	TRUE	240007	0.241425259007458	0.941622781379228	2159	715	0.0260059956392108	45.8029800192148	95.1117884313125	20	0.322254796574005	0.994549649639655	13	275.029777297854	8414000	140
20220530 050001	binary	custom	TRUE	TRUE	FALSE	-100	31	464	TRUE	240007	0.145812855733572	0.688278349970922	2966	462	0.0359646986763046	24.1225143836375	11.6376794824911	17	0.355322003236157	0.41512206052478	29	209.950739155977	5913000	141
20220530 050011	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0648056431946759	0.872119530029214	1114	1019	0.0399605450660858	74.9754477668469	33.6907925517422	18	0.187515577858959	0.39116856409474	27	42.5707554596012	3753000	142
20220530 050021	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0808924553735154	0.918478244185675	2664	105	0.0311236442096571	86.4159449145538	27.2605601597862	10	0.101873017131636	0.347193728943748	2	127.673137663472	-26750000	143
20220530 050049	binary	custom	TRUE	TRUE	FALSE	-100	31	241	TRUE	240007	0.203592088741523	0.47165076975235	1682	36	0.0483828224466943	27.1806619212971	49.9091097204968	10	0.931868256439949	0.65430485571755	15	20.2866671861817	9109000	144
20220530 050150	binary	custom	TRUE	TRUE	FALSE	-100	31	721	TRUE	240007	0.272065941010963	0.431840954480431	5238	50	0.0410151959843022	31.2272544356915	9.70681794992661	9	0.40474222929992	0.645393989149903	6	197.621689387392	7072000	145
20220530 050700	binary	custom	TRUE	TRUE	FALSE	-100	31	3504	TRUE	240007	0.0412885932064561	0.438020774914685	3643	840	0.046334901696267	51.510849858869	55.2137696200444	18	0.610977769274448	0.89522960552219	1	263.774393437363	8246000	146
20220530 050815	binary	custom	TRUE	TRUE	FALSE	-100	31	576	TRUE	240007	0.0774388146412587	0.346186570487193	3165	804	0.031833524671112	42.6084515055821	23.3443514474355	28	0.746611565721188	0.99671783090753	3	272.441288096951	6631000	147
20220530 050911	binary	custom	TRUE	TRUE	FALSE	-100	31	486	TRUE	240007	0.163941620213127	0.435159254149463	4508	379	0.0467403652647272	80.5870335743137	87.760934454134	13	0.236455566641614	0.969348230121507	15	272.524844789664	7006000	148
20220530 051007	binary	custom	TRUE	TRUE	FALSE	-100	31	809	TRUE	240007	0.135870280507295	0.928005703679154	3818	95	0.0441120081241294	52.3988259994787	99.1882265701483	27	0.534212391485825	0.934720973226861	1	219.809332830507	8111000	149
20220530 051055	binary	custom	TRUE	TRUE	FALSE	-100	31	326	TRUE	240007	0.28759409647262	0.475964678599957	2376	1023	0.0333220230487352	14.7011498508116	73.446706553565	6	0.0459080095771864	0.993737834902395	25	282.003630077761	6696000	150
20220530 051104	binary	custom	TRUE	TRUE	FALSE	-100	31	5	TRUE	240007	0.0656167374762222	0.941170478228382	7791	1023	0.0389312717511187	95.192888169382	21.2754954072071	28	0.323580983397652	0.375086368171877	15	8.14580738272311	9889000	151
20220530 051142	binary	custom	TRUE	TRUE	FALSE	-100	31	332	TRUE	240007	0.231491827940373	0.469265182681514	1658	382	0.0438760863431643	18.7455554126226	85.0887840528336	9	0.20916880482875	0.64632939400211	15	202.190353437737	9335000	152
20220530 051222	binary	custom	TRUE	TRUE	FALSE	-100	31	360	TRUE	240007	0.151737824753946	0.788514828859626	2890	758	0.0495852056679876	15.8695898244753	94.1963492028403	22	0.144831886043606	0.973232967054894	17	140.313359877205	9086000	153
20220530 051321	binary	custom	TRUE	TRUE	FALSE	-100	31	726	TRUE	240007	0.112171398487263	0.3401335965715	2176	170	0.0495818462060775	15.1339036138217	67.5889418416114	11	0.701410566150873	0.615951855002189	22	97.5545362646464	8169000	154
20220530 051356	binary	custom	TRUE	TRUE	FALSE	-100	31	224	TRUE	240007	0.235222485748394	0.391805248361246	2543	653	0.0298609900149827	77.8945966599674	90.0650587386863	9	0.514656465045379	0.854113586688102	3	298.125545754076	6679000	155
20220530 051409	binary	custom	TRUE	TRUE	FALSE	-100	31	119	TRUE	240007	0.29009999852591	0.916116087021431	2523	346	0.0478261380909164	28.7659951572864	17.1079214524465	9	0.131327697198604	0.486171018702953	30	128.720433997304	6548000	156
20220530 051425	binary	custom	TRUE	TRUE	FALSE	-100	31	120	TRUE	240007	0.281807407507691	0.835577676781021	1662	460	0.0473850846218204	12.479760294746	44.3801124575421	9	0.2253788780569	0.598702195095728	24	161.147734355806	7511000	157
20220530 051528	binary	custom	TRUE	TRUE	FALSE	-100	31	410	TRUE	240007	0.0892929768487731	0.498635614758381	530	995	0.0471359807301041	13.0807429865026	91.5373385762327	10	0.11570234154794	0.949056512365926	24	21.635662625583	11491000	158
20220530 051545	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0550283695708241	0.732108464678861	1733	920	0.0493808298891863	44.4786931050214	72.8462201541481	11	0.0216025167830548	0.973940773248408	22	45.7550342697444	5552000	159
20220530 051623	binary	custom	TRUE	TRUE	FALSE	-100	31	212	TRUE	240007	0.101591213423704	0.269549917130345	508	756	0.0351143783253006	8.75943126432297	65.1942309805426	21	0.206161721661929	0.965182835803698	24	175.156340769091	9371000	160
20220530 051725	binary	custom	TRUE	TRUE	FALSE	-100	31	511	TRUE	240007	0.216775491989529	0.535424881387376	5378	804	0.0370548518886032	31.4354664021304	91.9919000284283	23	0.425200744142541	0.947549738523866	14	213.091398534043	7869000	161
20220530 051741	binary	custom	TRUE	TRUE	FALSE	-100	31	80	TRUE	240007	0.201105905397222	0.658814985278749	1958	31	0.0147167110750817	67.8483477495651	0.0940957800828185	9	0.213107766507039	0.798778903404146	16	156.424656138526	1663000	162
20220530 051801	binary	custom	TRUE	TRUE	FALSE	-100	31	116	TRUE	240007	0.215866008391742	0.784637588601101	285	626	0.0481514974260964	57.1339283708703	26.9397759377489	13	0.935793416039888	0.746546626045631	16	70.6612258935439	7063000	163
20220530 051848	binary	custom	TRUE	TRUE	FALSE	-100	31	234	TRUE	240007	0.13181574042135	0.540901087175696	437	1004	0.043762322930804	2.96514194361044	96.5230721348088	19	0.00197639387530051	0.894036506770026	23	68.4694980874304	9204000	164
20220530 051920	binary	custom	TRUE	TRUE	FALSE	-100	31	341	TRUE	240007	0.207203598178235	0.459184614392557	6557	26	0.0488795439657267	47.321290770349	19.6984128614942	22	0.283399162227664	0.767015328036781	15	8.38539025544366	8567000	165
20220530 051948	binary	custom	TRUE	TRUE	FALSE	-100	31	407	TRUE	240007	0.241783883450076	0.291474481953369	1962	1015	0.018243963818003	27.3417053195855	14.5401754360276	15	0.102655833077009	0.366002705359511	14	68.246052159758	7643000	166
20220530 052001	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.10188268416775	0.428008075468665	929	1017	0.0124507512122592	6.28767456635018	47.5639027064671	3	0.607977695804158	0.953946423321565	24	58.2183147796859	-24139000	167
20220530 052021	binary	custom	TRUE	TRUE	FALSE	-100	31	252	TRUE	240007	0.284561449043879	0.620937955297193	1061	385	0.0242636986139048	62.5502444460833	57.9586369194765	17	0.159320161279861	0.413972528852755	18	83.0403376178668	7586000	168
20220530 052047	binary	custom	TRUE	TRUE	FALSE	-100	31	440	TRUE	240007	0.22587546817838	0.690792223721355	7294	815	0.0301835630928761	94.8514617048008	2.30869318544197	21	0.298582483945046	0.399531893770138	22	115.618611501377	-983000	169
20220530 052146	binary	custom	TRUE	TRUE	FALSE	-100	31	608	TRUE	240007	0.165483495438801	0.934412183076601	5200	544	0.0307458215345299	39.6384229496252	82.8158337715802	14	0.644631996079609	0.942304339413967	4	227.14486537373	9113000	170
20220530 052158	binary	custom	TRUE	TRUE	FALSE	-100	31	3	TRUE	240007	0.0703668816881065	0.812776944084513	2063	439	0.0455808958388035	32.9014708908519	9.32123859488765	20	0.159600239470157	0.635036291979952	9	25.7498395238614	6305000	171
20220530 052239	binary	custom	TRUE	TRUE	FALSE	-100	31	290	TRUE	240007	0.166031263354376	0.311421421682417	2349	582	0.04617617145184	6.64809041726169	68.3668427358363	12	0.00999559409876057	0.952932733222227	10	200.874216939655	9380000	172
20220530 052311	binary	custom	TRUE	TRUE	FALSE	-100	31	219	TRUE	240007	0.161016488062119	0.91712088437597	134	829	0.0352163327417987	62.4633232405324	65.7007870274072	17	0.0712962164316475	0.960114708393455	26	240.26512083096	8876000	173
20220530 052341	binary	custom	TRUE	TRUE	FALSE	-100	31	182	TRUE	240007	0.168254447447327	0.913928437228164	782	870	0.0334254024334674	71.9089517786837	16.5827607087215	18	0.414759632466863	0.876079489627647	5	185.504528494173	6681000	174
20220530 052434	binary	custom	TRUE	TRUE	FALSE	-100	31	553	TRUE	240007	0.143381807830653	0.807721628558158	3046	864	0.0401099839021695	19.2879703358707	99.9788865857834	11	0.265302330233742	0.959137202136518	15	167.66138206817	9230000	175
20220530 052500	binary	custom	TRUE	TRUE	FALSE	-100	31	218	TRUE	240007	0.282479245230248	0.761745100037673	1248	757	0.020502632680549	25.6712554036609	96.7066381077164	14	0.70664203504031	0.755774553706035	24	278.138729344378	7722000	176
20220530 052538	binary	custom	TRUE	TRUE	FALSE	-100	31	211	TRUE	240007	0.130256894203138	0.732764895254638	198	925	0.0464690471837323	12.093518915399	82.9458079639271	14	0.0432230840241318	0.972150761401768	27	76.3236954337432	11032000	177
20220530 052603	binary	custom	TRUE	TRUE	FALSE	-100	31	490	TRUE	240007	0.26030078855004	0.758800892099244	3004	942	0.0411823656909491	49.2459868438237	36.5197504982732	22	0.620355612114261	0.379216391738213	12	17.8881162561745	5975000	178
20220530 052647	binary	custom	TRUE	TRUE	FALSE	-100	31	181	TRUE	240007	0.0923599897739123	0.46790957052303	126	399	0.0487514538255113	15.4800494583201	57.0262430155812	19	0.169435148688736	0.958268586605572	21	288.15360123873	8006000	179
20220530 052708	binary	custom	TRUE	TRUE	FALSE	-100	31	4	TRUE	240007	0.0124981002724138	0.829962137538892	5029	994	0.0417432001990245	4.48182793466298	28.6171015804152	17	0.0533128637717855	0.375045663731697	14	124.921463298174	8301000	180
20220530 052737	binary	custom	TRUE	TRUE	FALSE	-100	31	200	TRUE	240007	0.253051211322148	0.818159103449363	1031	749	0.0208658563074265	53.7867044893816	98.9354193537039	21	0.0138418070469729	0.88550227561607	9	287.038466775178	8012000	181
20220530 052805	binary	custom	TRUE	TRUE	FALSE	-100	31	203	TRUE	240007	0.251418326125395	0.299455963402814	725	886	0.037743228245298	37.5375270798141	86.352749411957	10	0.135930729610941	0.873045770483817	18	69.9287545062082	8181000	182
20220530 052831	binary	custom	TRUE	TRUE	FALSE	-100	31	93	TRUE	240007	0.184713970380122	0.298013130231547	306	856	0.0478256597746525	9.55259179621703	97.7050728027734	15	0.0419621021206608	0.94645647652228	17	199.319303737855	7950000	183
20220530 052907	binary	custom	TRUE	TRUE	FALSE	-100	31	430	TRUE	240007	0.15462160523706	0.738799130401873	1557	282	0.0232029219495598	12.9391003810491	58.788839643706	15	0.114146362454656	0.643433619320393	1	140.782147608876	8204000	184
20220530 053028	binary	custom	TRUE	TRUE	FALSE	-100	31	1387	TRUE	240007	0.135793974629873	0.986435178106332	7535	55	0.0422357016743	22.782921923244	42.3476468266161	22	0.781018025595927	0.651725386215869	5	160.481916134709	8547000	185
20220530 053117	binary	custom	TRUE	TRUE	FALSE	-100	31	337	TRUE	240007	0.135635456251474	0.528439037208017	3626	824	0.0499893870979528	26.8542255421282	13.1746485940698	27	0.530857593186797	0.92736460797833	1	65.3974930567012	8448000	186
20220530 053151	binary	custom	TRUE	TRUE	FALSE	-100	31	468	TRUE	240007	0.277484007115145	0.394227105028812	2394	355	0.0409937389968112	57.1300647386328	79.6883372315394	29	0.0972424896940104	0.427368701023064	26	196.813385011381	7867000	187
20220530 053231	binary	custom	TRUE	TRUE	FALSE	-100	31	568	TRUE	240007	0.0108320316382339	0.79325100148766	2005	609	0.0417783842798205	44.2266711069242	2.48016903925913	24	0.722715447831852	0.421814797654326	17	4.36968228866552	12216000	188
20220530 053250	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	240007	0.0653678431366705	0.61194483098851	446	74	0.049913037558952	49.934308721442	45.0640530079661	16	0.0321989883050913	0.858771142121622	11	44.0846145624043	6503000	189
20220530 053303	binary	custom	TRUE	TRUE	FALSE	-100	31	3	TRUE	240007	0.0620720938265714	0.782976573491231	7422	55	0.0486630364542092	28.4355433531697	45.8801944804916	18	0.103725119182533	0.789037296566702	3	101.001759777063	-19970000	190
20220530 053350	binary	custom	TRUE	TRUE	FALSE	-100	31	786	TRUE	240007	0.23584288858555	0.972126598994806	7670	255	0.0402902446069816	38.2166708662195	21.7525254857559	20	0.761911284954133	0.650058529258327	10	142.649742894479	7005000	191
20220530 053437	binary	custom	TRUE	TRUE	FALSE	-100	31	399	TRUE	240007	0.242174352589341	0.560501123177287	4138	240	0.0403036571334288	69.9523632516106	72.2129912791514	12	0.372104854310068	0.834812182718208	10	226.111216188958	8298000	192
20220530 053516	binary	custom	TRUE	TRUE	FALSE	-100	31	297	TRUE	240007	0.292353083237144	0.433826212902479	3665	466	0.03768131694881	65.0056481551641	16.338956865804	21	0.861087487569675	0.789065379313863	5	200.140615155312	5865000	193
20220530 053533	binary	custom	TRUE	TRUE	FALSE	-100	31	222	TRUE	240007	0.296314575760735	0.745309490083311	3026	552	0.0425907763964327	42.3812145238942	92.5370075386454	21	0.963074710880489	0.441386469815523	28	36.4158733549634	5009000	194
20220530 053643	binary	custom	TRUE	TRUE	FALSE	-100	31	828	TRUE	240007	0.132822500730004	0.882298754351893	5363	681	0.0474805804890784	6.89540244494278	74.7867106809732	14	0.01702957204064	0.957005352630885	25	273.671483224403	9701000	195
20220530 053721	binary	custom	TRUE	TRUE	FALSE	-100	31	190	TRUE	240007	0.145832838026674	0.476430469634577	1811	405	0.0499221850106109	49.5605091314872	12.2734424331824	12	0.408548086104276	0.935210598893643	6	253.734384055811	6700000	196
20220530 053757	binary	custom	TRUE	TRUE	FALSE	-100	31	336	TRUE	240007	0.147390438985885	0.316568461856454	5657	23	0.0499377049640419	63.9272761450912	3.74619797337377	25	0.13105064384395	0.788162386161333	21	14.7071366718506	6743000	197
20220530 053844	binary	custom	TRUE	TRUE	FALSE	-100	31	393	TRUE	240007	0.15144374183919	0.942858674701115	2628	625	0.0302522780979157	17.9040784120668	96.6224868037989	18	0.00323150213191127	0.97946550624556	25	284.132573062737	9086000	198
