Feature	Gain	Cover	Frequency	pos
ctarjeta_master_descuentos_rank_max12_delta3	0.000291284414858197	0.00123126479602998	0.000601421541826135	544
mdescubierto_preacordado_delta3	0.000291265288956254	9.07760534236233e-05	5.46746856205577e-05	545
mtarjeta_visa_debitos_automaticos_avg12_lag2	0.000291030553623627	9.96885745675247e-05	0.000328048113723346	546
mactivos_margen_avg12_delta3	0.000290825406805723	0.000264907811227576	0.000437397484964461	547
mcaja_ahorro_rank_avg12_delta2	0.000290680659404538	9.08503244331558e-05	0.000382722799343904	548
mv_Finiciomora_avg12	0.000290413224124815	0.000194927640473056	0.000164024056861673	549
mcaja_ahorro_adicional_rank_avg12_lag1	0.000290391872586256	0.000330026606812695	0.000656096227446692	550
var_porcentual_egreso_ingreso_min12_lag1	0.000290289524840436	0.000983381925760245	0.000492072170585019	551
mprestamos_hipotecarios_rank_min12	0.000290263523010079	0.0012131663013889	0.000820120284308365	552
mrentabilidad_annual_rank_ratioavg12	0.00029020126934932	0.000232188055573526	0.000765445598687808	553
ctarjeta_master_debitos_automaticos_rank_min12_lag3	0.000289809158180439	0.00036549101386447	0.00071077091306725	554
cinversion2_rank_min12	0.00028930592504819	0.000229119312497842	0.00071077091306725	555
Visa_mpagominimo_tend12_lag3	0.000289165453827395	0.000563301719889379	0.000546746856205577	556
minversion2_rank_min12_lag1	0.000288959541386146	0.000160384869130481	0.000492072170585019	557
ctarjeta_visa_debitos_automaticos_rank_ratioavg12	0.00028893465427728	0.000144987138472399	0.00071077091306725	558
mactivos_margen_avg12	0.000288742383852008	0.000181734408416099	0.000437397484964461	559
ctarjeta_visa_debitos_automaticos_rank_avg12_delta2	0.000288725473255114	0.000251241945473594	0.000546746856205577	560
cforex_sell_rank_min12_lag2	0.000288593234116585	0.000480941922227781	0.000492072170585019	561
ccajeros_propios_descuentos_rank_avg12_lag3	0.000288338612152569	0.000356824937434017	0.00071077091306725	562
mprestamos_prendarios_rank_max12_lag3	0.000288309104115301	0.000202462771985627	0.000437397484964461	563
cpagomiscuentas_rank_min12_lag1	0.000288188579883986	0.00075662240579255	0.000820120284308365	564
mpasivos_margen_min12_delta3	0.000288115590639624	0.000607661768310161	0.000546746856205577	565
ccajeros_propios_descuentos_rank_avg12	0.000287706004987905	0.000179226073866887	0.000656096227446692	566
mrentabilidad_rank_max12	0.000287684793197358	0.000152231937856798	0.000656096227446692	567
matm_rank_min12	0.000286964640156967	0.000837935657410736	0.000874794969928923	568
mcomisiones_mantenimiento_rank_avg12_delta1	0.000286797238352496	0.00027610922984707	0.000492072170585019	569
cliente_edad_rank_lag1	0.000286513020261025	0.00315496158988655	0.000820120284308365	570
mdescubierto_preacordado_rank_tend12	0.000286388107289638	0.000308170674280264	0.000601421541826135	571
tpaquete7_rank_max12_lag1	0.000286234427978599	0.000323007996411873	0.000765445598687808	572
tpaquete2_rank_tend12	0.000285082372018482	0.000308704075166907	0.00071077091306725	573
mcaja_ahorro_ratiomax12_lag1	0.000284961110439685	0.000384423369385303	0.000656096227446692	574
ctransferencias_emitidas_rank_min12_delta3	0.000284936075426309	0.000393450672998482	0.000546746856205577	575
cpayroll_trx_rank_min12_lag1	0.000284637658501883	0.000381101429686212	0.000382722799343904	576
mrentabilidad_vs_anual_avg12_lag1	0.000284593286061364	0.000111504416993152	0.000601421541826135	577
ccajas_consultas_rank_tend12_lag1	0.000284484698050263	8.50132982748961e-05	0.000492072170585019	578
mpayroll2_rank_max12	0.000284175493884408	0.00024076973312951	0.000601421541826135	579
pasivos_vs_activos_avg12	0.000283946020037217	0.000203667987913041	0.000656096227446692	580
tpaquete7_rank_min12	0.00028363674953184	8.33354486504571e-05	0.000656096227446692	581
mactivos_margen_rank_avg12_delta2	0.000283368447488186	0.000599920703543886	0.000546746856205577	582
cmobile_app_trx_rank	0.000283300722448092	0.000730701823465703	0.00071077091306725	583
cseguro_auto_rank_tend12_lag2	0.000283174943800309	0.000292540002728649	0.00071077091306725	584
mpagodeservicios_rank_tend12_lag3	0.000282869068573461	0.000165371154634095	0.000656096227446692	585
tpaquete1_rank_min12_lag2	0.000282710671543567	0.000366794132486268	0.000601421541826135	586
catm_trx_other_rank_max12_lag1	0.00028249443623755	0.000482255168714515	0.000492072170585019	587
mrentabilidad_tend12	0.000281783258064573	0.000303741421348144	0.000601421541826135	588
cextraccion_autoservicio_rank_tend12_lag2	0.000281662613660844	0.000330219036246484	0.000765445598687808	589
mtransferencias_recibidas_rank_ratiomax12	0.000281572454986697	0.00127881512190568	0.000765445598687808	590
mcuenta_corriente_avg12	0.000280943186548838	0.000172045417627085	0.000601421541826135	591
ctarjeta_master_trx_rank_max12	0.000280925451058042	0.000171262196072015	0.00071077091306725	592
ctarjeta_debito_rank_avg12_lag3	0.000280850794081577	0.000132688534484811	0.000601421541826135	593
mcheques_emitidos_rechazados_rank_max12_lag3	0.000280847591840183	0.000344141474578851	0.00071077091306725	594
matm_rank_tend12_delta3	0.000280677721879203	0.000168507416809355	0.000546746856205577	595
Visa_mfinanciacion_limite_ratioavg12_delta3	0.000280400100763889	0.00269777288688926	0.000437397484964461	596
ctarjeta_visa_trx_rank_max12_lag2	0.000280327935325897	0.000219872571811044	0.000492072170585019	597
mrentabilidad_rank_min12	0.000280027844687935	0.000493014337231793	0.000929469655549481	598
ccomisiones_otras_rank_ratiomax12	0.000279968169024535	0.00116013004867273	0.000765445598687808	599
cextraccion_autoservicio_rank_avg12_lag3	0.000279914321451348	0.000122422255394431	0.000601421541826135	600
mrentabilidad_vs_anual_min12_lag1	0.000279893193944621	0.000705355153485244	0.000546746856205577	601
ccheques_emitidos_rechazados_rank_max12_delta2	0.00027929396643528	0.00111389296928376	0.000546746856205577	602
mv_tarjeta_consumo_tend12_lag1	0.00027908632699137	0.000749995406169263	0.000437397484964461	603
cforex_buy_rank_max12_lag1	0.000278922539059595	0.000340461683652013	0.000656096227446692	604
Visa_mfinanciacion_limite_rank	0.000278884516725206	0.00115525179372844	0.000601421541826135	605
mcaja_ahorro_adicional_rank_min12_lag2	0.000278847285027425	0.000314277776836824	0.000601421541826135	606
mrentabilidad_vs_anual_tend12	0.000278743145026954	0.000267993434078154	0.000601421541826135	607
visa_consumo_vs_ctrx_quarter_max12_lag1	0.000278730570968542	0.000110410607580036	0.000382722799343904	608
mrentabilidad_annual_rank_ratiomax12_lag1	0.000278692270225663	0.000200535101692761	0.000546746856205577	609
ctrx_quarter_normalizado_ratiomax12	0.000278106477013465	0.000186501256846095	0.000382722799343904	610
cextraccion_autoservicio_rank_max12_lag1	0.000277956408312521	0.000145243711050785	0.000546746856205577	611
ctarjeta_debito_rank_avg12_lag1	0.00027734305265988	0.000333277651457232	0.000656096227446692	612
tpaquete7_rank_avg12	0.000276988389607879	0.000188894808926029	0.000656096227446692	613
ccaja_ahorro_rank_ratiomax12_lag1	0.000276882393188301	2.88103997886571e-05	0.000382722799343904	614
mcuenta_corriente_tend12_lag3	0.000276771654036607	0.000221621316490037	0.000546746856205577	615
mcuentas_saldo_rank_ratioavg12_delta3	0.00027666814154277	0.000134055796251205	0.000492072170585019	616
Master_Fvencimiento_ratioavg12_delta3	0.000276579503239982	0.000293289464733932	0.00071077091306725	617
pasivos_vs_ctrx_quarter	0.000276467252417194	0.000282391882062525	0.000765445598687808	618
minversion1_pesos_rank_tend12_lag2	0.000276423786979331	0.00254489614163152	0.000656096227446692	619
ctransferencias_emitidas_rank_min12_lag2	0.000276417409684873	0.0012180918197029	0.000765445598687808	620
ccajas_consultas_rank_avg12_lag3	0.00027636327989683	0.0012669283844255	0.000765445598687808	621
mvr_mpagospesos_ratioavg12_delta2	0.000276353413795989	0.000375038214544376	0.000546746856205577	622
Visa_Fvencimiento_tend12_lag2	0.000275692134907058	0.000338550893134041	0.000601421541826135	623
ccheques_emitidos_rank_tend12	0.000275632608779467	0.000353094507182498	0.000765445598687808	624
mrentabilidad_vs_anual_ratiomax12_lag3	0.000275306383632104	0.000188992711620413	0.000492072170585019	625
mforex_buy_rank_max12_lag2	0.000274824594478732	0.000514768991114861	0.00071077091306725	626
ccajas_consultas_rank	0.00027459484548565	0.00274178183599225	0.000765445598687808	627
mrentabilidad_avg12_delta2	0.000273943292405781	0.000619990755892558	0.000437397484964461	628
ccheques_emitidos_rank	0.000273658504446934	0.000919353563633262	0.000765445598687808	629
ccaja_ahorro_rank_min12_lag2	0.000273638890786368	0.000204603127442155	0.000601421541826135	630
mrentabilidad_rank_max12_lag1	0.000273628948558206	0.000420752020911637	0.000492072170585019	631
mrentabilidad_annual_rank_ratioavg12_delta2	0.000273424095374256	6.31809974273164e-05	0.000492072170585019	632
minversion2_rank_tend12	0.000273215584816284	6.47170569426479e-05	0.000601421541826135	633
mvr_mpagospesos_lag3	0.000272711508845835	0.000109627386024966	0.000437397484964461	634
mprestamos_personales_rank_tend12_delta3	0.000272672980808525	0.000536678938926952	0.000601421541826135	635
minversion2_rank_max12_lag2	0.000272631650198259	0.0003849162588122	0.000601421541826135	636
active_quarter_rank_max12_lag1	0.000272566987107781	0.000133316462110859	0.000656096227446692	637
mcuenta_corriente_avg12_delta2	0.000272199486270575	0.000267554559930917	0.000437397484964461	638
ccajas_trx_rank_max12_lag2	0.00027201625542094	0.000633221123454282	0.000656096227446692	639
mttarjeta_master_debitos_automaticos_rank_max12_lag1	0.000271852266839297	0.000288704917872789	0.00071077091306725	640
pasivos_vs_activos_avg12_delta3	0.000271745908814943	0.00022674601614778	0.000601421541826135	641
mcaja_ahorro_dolares_rank_avg12_delta3	0.000271178381809725	0.00016960122622247	0.000492072170585019	642
cprestamos_hipotecarios_rank_min12_lag1	0.000271082277591784	0.000698420941958891	0.000765445598687808	643
pasivos_vs_activos_rank_lag1	0.000270690280613884	0.000443695010947226	0.000546746856205577	644
mcaja_ahorro_rank_max12	0.000270655821038131	0.000786627893643685	0.000492072170585019	645
mpagomiscuentas_rank_tend12_delta3	0.000270257724086729	0.000265208271220685	0.000656096227446692	646
internet_rank_max12_lag2	0.000270196879325181	0.001015831605016	0.000656096227446692	647
mcaja_ahorro_ratioavg12_lag1	0.000270017754456997	0.000113232905942272	0.000546746856205577	648
mcomisiones_tend12_delta3	0.000269652366152957	0.000176440911009418	0.000492072170585019	649
mtarjeta_master_descuentos_rank_min12_lag3	0.000269469481138868	0.000185289289008723	0.000601421541826135	650
mrentabilidad_vs_anual_ratioavg12_delta3	0.000269456486748889	0.00155142348643979	0.00071077091306725	651
mpayroll_avg12_delta1	0.000269341005408844	0.000388670320748571	0.000328048113723346	652
mprestamos_personales_rank_tend12_lag2	0.00026889998841746	0.000399682685889255	0.000765445598687808	653
minversion1_dolares_rank_max12_lag2	0.000268877541189242	0.000135966586769178	0.000656096227446692	654
mrentabilidad_delta3	0.000268859674106933	0.000490755823351009	0.000382722799343904	655
mv_consumo_vs_trx_ratioavg12_lag2	0.000268807882515187	0.000201662670655664	0.000601421541826135	656
cproductos_tend12_delta2	0.000268623782726556	0.000746180577043275	0.000546746856205577	657
mtransferencias_recibidas_rank_ratiomax12_lag1	0.000268545818561747	0.00259210212009939	0.000601421541826135	658
ccajas_otras_rank_min12	0.000267397632588386	0.000326009220387982	0.00071077091306725	659
tpaquete2_rank_delta2	0.000267369070161201	0.0021096207624013	0.000656096227446692	660
ccomisiones_mantenimiento_rank_max12_lag2	0.000267015813833344	0.000652943452440142	0.000601421541826135	661
mcheques_depositados_rechazados_rank_avg12_lag1	0.000266952227944462	0.000104067188174964	0.000765445598687808	662
tpaquete9_rank_max12_lag3	0.000266831574840468	0.000106909742267072	0.000492072170585019	663
Visa_fechaalta_ratioavg12	0.000266778702240759	0.000381040662496595	0.000382722799343904	664
transf_emitidas_vs_ctrx_quarter_max12_delta2	0.00026672997096733	0.000717565982643385	0.000328048113723346	665
thomebanking_rank	0.000266694055184674	6.32518924818701e-05	0.000382722799343904	666
tcallcenter_rank_min12	0.000266669128924614	0.000247170543769221	0.00071077091306725	667
ccheques_emitidos_rechazados_rank_max12_lag1	0.000265990509319424	0.000308332720119244	0.000601421541826135	668
thomebanking_rank_tend12	0.000265882285631932	0.000332848905174931	0.00071077091306725	669
ccajas_depositos_rank_avg12_lag3	0.00026580155804536	0.000362165698210401	0.000492072170585019	670
mrentabilidad_ratiomax12	0.000265002494142542	7.82310047225863e-05	0.000328048113723346	671
tcuentas_rank_min12	0.00026483573507017	0.000347125818780067	0.000765445598687808	672
mcuenta_debitos_automaticos_rank_avg12_lag3	0.000264689980613278	0.000378468184802787	0.00071077091306725	673
Visa_fultimo_cierre_tend12_delta3	0.00026424234870144	0.000129704190283596	0.000437397484964461	674
minversion1_dolares_rank_max12_delta3	0.000264226641459989	0.000532317205094407	0.000546746856205577	675
mdescubierto_preacordado_rank_avg12	0.000263762539945954	0.000113111371563037	0.00071077091306725	676
ctransferencias_emitidas_rank_avg12_delta3	0.000263694665913817	0.000164257089491108	0.000437397484964461	677
mpayroll_sobre_edad_lag1	0.000263559326762012	0.000155185898463205	0.000164024056861673	678
cpagomiscuentas_rank_max12_delta3	0.000263346154493143	0.00395402987762693	0.000874794969928923	679
tcuentas_rank_ratiomax12_lag1	0.000262645644476713	0.00011026544151595	0.000492072170585019	680
mprestamos_personales_rank_tend12_delta2	0.000262576271280113	0.000922047575706305	0.000820120284308365	681
mcaja_ahorro_dolares_ratioavg12	0.000262545264622148	0.000104418287492754	0.000492072170585019	682
mcuenta_debitos_automaticos_rank_avg12_delta2	0.000262354926199537	6.88458498816598e-05	0.000437397484964461	683
cliente_antiguedad_ratioavg12_delta3	0.000262351856093422	0.0002310165991959	0.000437397484964461	684
catm_trx_rank_max12	0.000262337425615903	0.000497875712401194	0.000492072170585019	685
ctarjeta_visa_trx_rank_max12_lag1	0.000262324034820087	0.000173497078267948	0.000328048113723346	686
mv_Fvencimiento_ratioavg12_delta1	0.000262232268771926	0.000321272755552795	0.000656096227446692	687
mcuenta_corriente_adicional_rank_min12	0.000261623611262543	0.000445136543723153	0.000820120284308365	688
mpayroll_min12_lag2	0.000261595361501142	0.000242872953081271	0.000164024056861673	689
minversion1_pesos_rank_max12_lag3	0.000261575608636331	5.05785574916406e-05	0.000492072170585019	690
mv_tarjeta_ctrx_ratioavg12_lag3	0.000261272541420107	0.000124066345469082	0.000437397484964461	691
mactivos_margen_delta1	0.00026095711003937	0.00127458842627229	0.000601421541826135	692
cseguro_auto_rank_tend12_lag1	0.00026078658157706	0.000182686427720107	0.000601421541826135	693
ctarjeta_master_debitos_automaticos_rank_max12_lag1	0.000259360375363715	5.86335860709394e-05	0.000328048113723346	694
cseguro_vivienda_rank_max12_delta2	0.000258973844327485	0.00239635074661152	0.000656096227446692	695
pasivos_vs_ctrx_quarter_tend12_delta1	0.000258845927589506	0.000105495217130976	0.000492072170585019	696
mcuenta_corriente_ratioavg12_delta2	0.000258821651674277	0.000105363554886804	0.000492072170585019	697
ctrx_quarter_normalizado_ratiomax12_lag3	0.000258652744723911	0.000207918315231288	0.000437397484964461	698
mcuenta_corriente_rank_avg12	0.000258251102414402	0.000122378367979707	0.000437397484964461	699
minversion1_dolares_rank_min12_lag1	0.000257913639786882	0.000512345055440118	0.000492072170585019	700
mforex_sell_rank_avg12_lag1	0.000257720439520756	0.000254587516857536	0.000546746856205577	701
mpayroll2_rank_max12_lag3	0.000257288779664693	0.00128675536801571	0.000656096227446692	702
var_porcentual_egreso_ingreso_tend12_lag2	0.000257204925420282	0.000331593049922836	0.000546746856205577	703
mcuenta_corriente_ratioavg12_delta1	0.000257201201706737	0.000475577529766546	0.00071077091306725	704
matm_rank_tend12_lag3	0.000257103284027249	7.71270674445349e-05	0.000492072170585019	705
cliente_edad_rank_lag3	0.000256566349873628	0.000338024244157355	0.000382722799343904	706
cextraccion_autoservicio_rank_min12_lag1	0.000256462445867853	0.000346264950260485	0.00071077091306725	707
ccomisiones_mantenimiento_rank_max12_delta3	0.000256047628637861	0.000209785218334537	0.000656096227446692	708
mcaja_ahorro_dolares_ratiomax12_delta1	0.000255900007974063	0.000272047956007634	0.000328048113723346	709
tcallcenter_rank_max12_lag3	0.000255882141979288	0.000296581020838214	0.000546746856205577	710
cprestamos_hipotecarios_rank_max12_lag1	0.000255869622297533	0.000516646022083047	0.000601421541826135	711
ccajeros_propios_descuentos_rank_max12	0.000255474913011929	0.000336592839246365	0.00071077091306725	712
mtarjeta_visa_consumo_delta3	0.000255335269403871	0.000906075932701837	0.000546746856205577	713
cforex_sell_rank_min12_lag3	0.000255324922613373	0.00210034026216471	0.000656096227446692	714
mextraccion_autoservicio_rank_max12_lag2	0.000255140481339329	0.000413898832304774	0.000546746856205577	715
mcuenta_corriente_rank_avg12_delta2	0.000254958075927364	0.000131645364396377	0.000492072170585019	716
ccuenta_corriente_rank_max12	0.000254577196800973	0.000295794423328165	0.000765445598687808	717
mprestamos_personales_ratiomax12_lag2	0.000254477630964979	0.0032180581884394	0.00071077091306725	718
mactivos_margen_ratioavg12_lag2	0.000254312129080942	9.12486871206484e-05	0.000437397484964461	719
internet_rank_min12_lag3	0.000254234673881653	0.000598306997064043	0.000546746856205577	720
ctrx_quarter_normalizado_ratioavg12_delta1	0.000253692915974694	0.000649645144425903	0.000601421541826135	721
mrentabilidad_annual_max12_lag3	0.000253410829448219	0.000303646894608739	0.000601421541826135	722
mpagodeservicios_rank_max12_lag1	0.000253347935230428	0.000128235649867839	0.000601421541826135	723
cliente_edad_rank_max12	0.000253054256687986	0.000563318599664273	0.000328048113723346	724
mrentabilidad_vs_anual_avg12	0.000252883645573157	0.000169000306236252	0.000656096227446692	725
ctarjeta_visa_trx	0.000252688185413122	9.40878652577776e-05	0.000328048113723346	726
tpaquete9_rank_max12_lag1	0.000252581185200436	0.000231823452435821	0.000656096227446692	727
mvr_msaldopesos2_avg12_lag2	0.000252564026102215	0.000214909917992281	0.000437397484964461	728
mcuentas_saldo_rank_delta1	0.000251918097743857	0.000301027153545228	0.000437397484964461	729
mrentabilidad_min12_lag3	0.000251569015368273	0.000797299287331515	0.000546746856205577	730
matm_other_rank_min12_lag2	0.000251525043683724	0.000456888243004183	0.000601421541826135	731
minversion2_rank_min12	0.000251519224293778	0.000389959935550454	0.000546746856205577	732
ctarjeta_visa_rank_max12_lag2	0.000251342193470696	0.000228997778118607	0.000492072170585019	733
chomebanking_trx_ratiomax12_delta1	0.000250697744157437	0.000342845107867011	0.000601421541826135	734
mpayroll_rank_min12_lag2	0.000250675299648052	0.000256876414333129	0.000382722799343904	735
ccaja_seguridad_rank_lag3	0.000250162140600639	0.000105643759150041	0.000492072170585019	736
minversion1_pesos_rank_max12_lag1	0.000249619694285189	0.000147613631445867	0.000546746856205577	737
pasivos_vs_ctrx_quarter_max12_lag3	0.00024955765051833	0.000348921826828762	0.000601421541826135	738
mpayroll2_rank_max12_lag2	0.000249399975610455	0.000108989330533982	0.000492072170585019	739
mvr_mpagominimo_min12_lag1	0.000249359743408682	0.000309213844368698	0.000328048113723346	740
mcomisiones_ratiomax12_lag2	0.000249267973010389	0.000495070293813852	0.00071077091306725	741
tpaquete7_rank_max12	0.000249193991392017	0.000161374023939255	0.000546746856205577	742
mcuentas_saldo_rank_max12	0.000249133453858587	0.000132786437179195	0.000382722799343904	743
cmobile_app_trx_rank_lag1	0.000248638645845739	7.1441959260319e-05	0.000437397484964461	744
mcheques_depositados_rechazados_rank_min12_lag1	0.000248599143378717	0.000133039633802601	0.000656096227446692	745
ccajas_extracciones_rank_min12	0.000248541116959357	0.000687499727602633	0.000656096227446692	746
mcomisiones_mantenimiento_ratioavg12_delta3	0.000248464510035933	9.12689428505209e-05	0.000546746856205577	747
cseguro_vivienda_rank_min12_lag3	0.000248263406666324	0.000261130117606354	0.000656096227446692	748
mrentabilidad_annual_tend12_lag1	0.000247867477168512	0.000452968759273854	0.000546746856205577	749
mprestamos_personales_ratioavg12_delta2	0.000247800320908262	0.00324445815637323	0.000601421541826135	750
mpasivos_margen_ratioavg12	0.000247780448414803	0.000295166495702117	0.000601421541826135	751
cproductos_rank_lag1	0.000247663776769713	0.000309818140309895	0.000492072170585019	752
cliente_antiguedad_rank_tend12_delta2	0.000247576664275951	0.000525430256937756	0.000492072170585019	753
mprestamos_hipotecarios_rank_avg12_lag2	0.000247402902577552	0.000111862268220899	0.000601421541826135	754
mprestamos_prendarios_rank_avg12	0.000247286459314426	0.000536135410175373	0.000656096227446692	755
ctrx_quarter_max12_lag1	0.000247025575878233	0.00014952442196384	0.000492072170585019	756
cprestamos_personales_tend12	0.000246758223794796	0.000313163711693836	0.000273373428102788	757
pasivos_vs_ctrx_quarter_tend12_delta2	0.000246686980584925	0.00014077057070394	0.000656096227446692	758
cprestamos_prendarios_rank_avg12_delta2	0.000245871568883626	0.00035573787993086	0.000601421541826135	759
chomebanking_trx_ratiomax12	0.000245766367450789	0.000352540850565983	0.000546746856205577	760
mcuenta_corriente_rank_min12_delta2	0.000245744920209313	0.000425680915180613	0.000328048113723346	761
mcaja_ahorro_dolares_rank_tend12_lag3	0.000245575574439316	0.000302242497337578	0.000656096227446692	762
visa_consumo_vs_trx_max12_lag2	0.000245271050472422	0.00013547369734228	0.000437397484964461	763
ctarjeta_visa_trx_rank_tend12_lag3	0.0002448243734147	8.44123782886785e-05	0.000601421541826135	764
pasivos_vs_activos_max12_lag3	0.00024480484458172	0.000257126235001556	0.000546746856205577	765
cliente_antiguedad_rank_ratioavg12_lag3	0.000244792955669199	6.29142969839951e-05	0.000382722799343904	766
mactivos_margen_rank_min12_lag1	0.000244769523679704	0.000143322792667875	0.000382722799343904	767
ccomisiones_otras_rank_ratioavg12	0.000244651723718959	0.000514252470003112	0.000656096227446692	768
Master_Fvencimiento_max12_lag2	0.000244599279063549	0.00029394439999981	0.000492072170585019	769
matm_rank_max12_lag3	0.000244243219618968	0.000223569242512776	0.000328048113723346	770
mcheques_depositados_rank_avg12	0.000243915712270007	8.50166742298749e-05	0.000546746856205577	771
mcaja_ahorro_rank_max12_delta3	0.000243765356460309	0.000531398945340186	0.000656096227446692	772
mcajeros_propios_descuentos_rank_min12_lag2	0.000242945884997718	4.00253222280664e-05	0.000328048113723346	773
tpaquete9_rank	0.000242587391653922	7.35755628068893e-05	0.000546746856205577	774
ctarjeta_master_descuentos_rank_avg12	0.000242456932263411	0.000221715843229442	0.00071077091306725	775
mprestamos_hipotecarios_rank_min12_lag3	0.000242283552832919	0.000946151894254584	0.00071077091306725	776
chomebanking_trx	0.000242054052341165	0.000175029761828301	0.000328048113723346	777
mpayroll_rank_avg12_delta3	0.000241705405522613	0.000385189711165479	0.000437397484964461	778
cmobile_app_trx_rank_lag2	0.000241695703095513	0.000728001059482703	0.000492072170585019	779
mrentabilidad_annual_ratioavg12_lag2	0.000241458259261548	4.93260781945242e-05	0.000437397484964461	780
mv_Finiciomora_tend12	0.000240946547720773	0.000253338413515398	0.000328048113723346	781
mtarjeta_visa_descuentos_rank_delta2	0.00024077196928497	8.65594856551639e-05	0.000437397484964461	782
Visa_fechaalta_min12	0.000240468418116489	8.9007053014758e-05	0.000164024056861673	783
Visa_mpagominimo_min12_lag1	0.0002399209463103	0.0013977770234469	0.000492072170585019	784
mpayroll_sobre_edad_rank_delta1	0.000239828465752853	0.000195224724511186	0.000656096227446692	785
mcuenta_corriente_adicional_rank_min12_lag2	0.000239813937397349	0.000130956669580712	0.000656096227446692	786
cproductos_rank_ratioavg12_delta2	0.00023977610103113	0.000107925904715676	0.000437397484964461	787
matm_other_rank_tend12_lag2	0.000239721829863776	0.000784143190779324	0.000656096227446692	788
cforex_sell_rank_tend12_lag1	0.000239007831717312	0.000334692176593329	0.000601421541826135	789
ccajas_trx_rank	0.000238808591292008	0.000508874573721963	0.000492072170585019	790
ctarjeta_master_descuentos_rank_max12	0.000238784362140704	0.000255958154578909	0.000546746856205577	791
ccuenta_debitos_automaticos_rank_ratioavg12_delta2	0.000238718589222635	0.000149612196793288	0.000601421541826135	792
mtransferencias_recibidas_rank_max12_lag3	0.000238195268265362	0.00157143614755382	0.000656096227446692	793
mv_status05_rank_delta2	0.000238162597137893	0.00183514887071892	0.000601421541826135	794
mtarjeta_visa_debitos_automaticos_ratioavg12_delta2	0.00023784573238845	0.00404688551931747	0.000820120284308365	795
mcomisiones_mantenimiento_tend12_delta3	0.000237635616087765	0.000170188642388772	0.000437397484964461	796
cliente_edad_lag3	0.000237460636352226	0.000216540504247017	0.000273373428102788	797
mplazo_fijo_dolares_rank_avg12	0.000237151680687699	0.000180562952038473	0.000601421541826135	798
chomebanking_trx_rank_max12_lag2	0.000237096113724583	0.000154824671280479	0.000492072170585019	799
ccaja_ahorro_rank_avg12_delta2	0.000236703307622011	0.00032577290353947	0.000765445598687808	800
mvr_Master_mlimitecompra_avg12_lag1	0.000236337912792772	0.000125561893524669	0.000546746856205577	801
cforex_buy_rank_min12_lag2	0.000236335868230429	0.000596146385877643	0.000656096227446692	802
mcheques_emitidos_rank_avg12_lag2	0.000236312192089738	7.46727481749832e-05	0.000492072170585019	803
var_porcentual_egreso_ingreso_max12_lag1	0.000235617388359806	0.000294022046964321	0.000492072170585019	804
mpayroll2_rank_tend12_lag2	0.000235582950534717	8.74743694544053e-05	0.000492072170585019	805
ccomisiones_mantenimiento_rank_delta2	0.000235411386740838	0.000114114030191726	0.000656096227446692	806
mvr_mpagospesos_tend12	0.000235336957058803	0.000305567812991648	0.000546746856205577	807
mdescubierto_preacordado_rank_ratiomax12	0.000235262296819739	0.000126868388101445	0.000437397484964461	808
mcheques_depositados_rank_min12_lag1	0.000235030493476516	0.000643375996030363	0.000656096227446692	809
ccallcenter_trx_rank_max12	0.00023458742376629	5.39038731457099e-05	0.000328048113723346	810
mcomisiones_min12	0.000234179777186197	0.000503138826213066	0.000656096227446692	811
chomebanking_trx_tend12_delta1	0.000234032453418953	6.29210488939526e-05	0.000382722799343904	812
ccajas_otras_rank_tend12_delta2	0.000233841358617028	0.000699460736092346	0.000546746856205577	813
mv_Finiciomora_max12	0.000233647486255408	0.000149375879944775	0.000218698742482231	814
mvr_msaldopesos2_lag2	0.000233591207501838	0.000165914683385674	0.000437397484964461	815
ccomisiones_mantenimiento_rank_tend12_delta3	0.000233567512329317	5.86740975306844e-05	0.000492072170585019	816
mautoservicio_rank_ratiomax12_lag3	0.000233352461890679	0.00111936539230432	0.000601421541826135	817
tpaquete2_rank_min12_lag1	0.000233305881214076	0.00016914209634536	0.000656096227446692	818
mvr_msaldopesos2_ratioavg12_lag1	0.000233143882274351	0.000606510567662407	0.000546746856205577	819
Visa_Fvencimiento_max12_lag1	0.000233141234131103	0.000341521733515341	0.00071077091306725	820
visa_consumo_vs_trx	0.000233027563533772	0.00048564462751318	0.000437397484964461	821
mactivos_margen_ratioavg12_lag3	0.000232844299514376	0.00202845605280218	0.000601421541826135	822
mrentabilidad_tend12_delta1	0.000232786696145415	0.000193020225910062	0.000437397484964461	823
mcomisiones_ratioavg12	0.000232607037842216	0.000203640980273211	0.000492072170585019	824
mrentabilidad_annual_ratioavg12_delta3	0.000232404612032282	0.000113803442333681	0.000492072170585019	825
minversion1_dolares_rank_max12	0.000232367275387551	0.00042939108970226	0.000546746856205577	826
cpayroll_trx_rank_lag3	0.000232169533039177	0.00129554973073535	0.000546746856205577	827
mvr_mpagominimo_ratiomax12_lag2	0.000232106587707327	6.94737775077074e-05	0.000437397484964461	828
ccomisiones_mantenimiento_ratioavg12_delta2	0.000232024648608813	0.00271185061915065	0.000437397484964461	829
mcomisiones_mantenimiento_rank_ratiomax12_lag3	0.000232015485054395	0.000315337826700152	0.000601421541826135	830
ccaja_seguridad_rank_tend12	0.000231970735239869	0.000128907464908611	0.000492072170585019	831
mautoservicio_rank_lag2	0.000231921411804633	0.00171075168166192	0.00071077091306725	832
